rigidbody,87,0.72500000,"Rigid Body 2",2,0,3,1.36397791,0.08503407,0.15379195,3,1.36075866,0.08553034,0.07636233,6,1.47695303,0.08734901,0.12968493,9,1.36398876,0.08468580,0.15347162,1.35942912,0.08480696,0.07419390,1.47713625,0.08727196,0.13138810,1,1,1,0.56680852,0.00000000,0.33997810,0.00172431
frame,88,0.73333333,1,2,1.40055752,0.08577985,0.11993852,0.00882540,-0.04538491,-0.02828263,0.99853015,-5.23708916,-3.19193888,1.15879619,4,2.49839211,0.59538454,-1.18386066,3,Marker-3,1.36401057,0.08470929,0.15349397,3,Rigid Body 2-Marker 1,1.35944366,0.08480705,0.07411995,6,Rigid Body 2-Marker 2,1.47715163,0.08729008,0.13140826,9,Rigid Body 2-Marker 3
rigidbody,88,0.73333333,"Rigid Body 1",1,936,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,88,0.73333333,"Rigid Body 2",2,0,3,1.36397266,0.08487613,0.15378560,3,1.36075389,0.08520964,0.07635508,6,1.47694588,0.08725379,0.12967484,9,1.36401057,0.08470929,0.15349397,1.35944366,0.08480705,0.07411995,1.47715163,0.08729008,0.13140826,1,1,1,0.55845904,0.00000000,0.34850669,0.00177257
frame,89,0.74166667,1,2,1.40047610,0.08566382,0.11991978,0.00962841,-0.04528835,-0.02907316,0.99850434,-5.22978401,-3.27837682,1.25471759,4,2.49838591,0.59537554,-1.18387210,3,Marker-3,1.36395943,0.08465849,0.15345308,3,Rigid Body 2-Marker 1,1.35943699,0.08477563,0.07417097,6,Rigid Body 2-Marker 2,1.47716808,0.08731869,0.13142420,9,Rigid Body 2-Marker 3
rigidbody,89,0.74166667,"Rigid Body 1",1,937,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,89,0.74166667,"Rigid Body 2",2,0,3,1.36389172,0.08474483,0.15376687,3,1.36067498,0.08496797,0.07633587,6,1.47686148,0.08727865,0.12965654,9,1.36395943,0.08465849,0.15345308,1.35943699,0.08477563,0.07417097,1.47716808,0.08731869,0.13142420,1,1,1,0.58105183,0.00000000,0.34721547,0.00172426
frame,90,0.75000000,1,2,1.40057862,0.08583321,0.11994014,0.00885233,-0.04514125,-0.02788788,0.99855208,-5.20862055,-3.14687896,1.15901875,4,2.49839187,0.59536988,-1.18385875,3,Marker-3,1.36397457,0.08467423,0.15346074,3,Rigid Body 2-Marker 1,1.35944009,0.08479401,0.07413404,6,Rigid Body 2-Marker 2,1.47715569,0.08730504,0.13141116,9,Rigid Body 2-Marker 3
rigidbody,90,0.75000000,"Rigid Body 1",1,938,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,90,0.75000000,"Rigid Body 2",2,0,3,1.36397707,0.08490172,0.15376835,3,1.36079657,0.08529604,0.07633653,6,1.47696209,0.08730186,0.12971549,9,1.36397457,0.08467423,0.15346074,1.35944009,0.08479401,0.07413404,1.47715569,0.08730504,0.13141116,1,1,1,0.57077789,0.00000000,0.34864265,0.00174587
frame,91,0.75833333,1,2,1.40058708,0.08595133,0.12001096,0.00762403,-0.04475163,-0.02423538,0.99867505,-5.15535736,-2.73543143,0.99796194,4,2.49837613,0.59537083,-1.18388450,3,Marker-3,1.36399269,0.08468115,0.15347314,3,Rigid Body 2-Marker 1,1.35941792,0.08478387,0.07412741,6,Rigid Body 2-Marker 2,1.47706115,0.08716492,0.13130504,9,Rigid Body 2-Marker 3
rigidbody,91,0.75833333,"Rigid Body 1",1,939,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,91,0.75833333,"Rigid Body 2",2,0,3,1.36394656,0.08488630,0.15379301,3,1.36085093,0.08582564,0.07636243,6,1.47696364,0.08714205,0.12987742,9,1.36399269,0.08468115,0.15347314,1.35941792,0.08478387,0.07412741,1.47706115,0.08716492,0.13130504,1,1,1,0.54027033,0.00000000,0.34085613,0.00174632
frame,92,0.76666667,1,2,1.40046263,0.08565193,0.11988393,0.00940473,-0.04520574,-0.02858537,0.99852431,-5.21882010,-3.22379088,1.22622442,4,2.49837613,0.59536666,-1.18386936,3,Marker-3,1.36391556,0.08460601,0.15341158,3,Rigid Body 2-Marker 1,1.35940194,0.08475145,0.07412255,6,Rigid Body 2-Marker 2,1.47711945,0.08726243,0.13138193,9,Rigid Body 2-Marker 3
rigidbody,92,0.76666667,"Rigid Body 1",1,940,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,92,0.76666667,"Rigid Body 2",2,0,3,1.36387038,0.08471993,0.15372217,3,1.36067069,0.08501489,0.07629070,6,1.47684669,0.08722099,0.12963887,9,1.36391556,0.08460601,0.15341158,1.35940194,0.08475145,0.07412255,1.47711945,0.08726243,0.13138193,1,1,1,0.57852256,0.00000000,0.34783739,0.00172457
frame,93,0.77500000,1,2,1.40060437,0.08609162,0.12003499,0.00963003,-0.04368567,-0.02097735,0.99877864,-5.03375673,-2.35334516,1.20829344,4,2.49838233,0.59536546,-1.18388057,3,Marker-3,1.36396289,0.08465698,0.15344974,3,Rigid Body 2-Marker 1,1.35947132,0.08484286,0.07395612,6,Rigid Body 2-Marker 2,1.47713423,0.08727729,0.13138603,9,Rigid Body 2-Marker 3
rigidbody,93,0.77500000,"Rigid Body 1",1,941,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,93,0.77500000,"Rigid Body 2",2,0,3,1.36390245,0.08465316,0.15373647,3,1.36095393,0.08612277,0.07630842,6,1.47695661,0.08749892,0.13006005,9,1.36396289,0.08465698,0.15344974,1.35947132,0.08484286,0.07395612,1.47713423,0.08727729,0.13138603,1,1,1,0.55292141,0.00000000,0.36658400,0.00180907
frame,94,0.78333333,1,2,1.40068269,0.08582985,0.11994053,0.00909875,-0.04435073,-0.02678555,0.99861544,-5.11700821,-3.02030516,1.17904675,4,2.49838257,0.59536797,-1.18387735,3,Marker-3,1.36399102,0.08467740,0.15346946,3,Rigid Body 2-Marker 1,1.35950458,0.08482699,0.07392395,6,Rigid Body 2-Marker 2,1.47717810,0.08733415,0.13142644,9,Rigid Body 2-Marker 3
rigidbody,94,0.78333333,"Rigid Body 1",1,942,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,94,0.78333333,"Rigid Body 2",2,0,3,1.36402822,0.08480675,0.15370876,3,1.36096978,0.08537322,0.07627308,6,1.47704995,0.08730958,0.12983969,9,1.36399102,0.08467740,0.15346946,1.35950458,0.08482699,0.07392395,1.47717810,0.08733415,0.13142644,1,1,1,0.55348468,0.00000000,0.37208563,0.00183636
frame,95,0.79166667,1,2,1.40054190,0.08574343,0.11990681,0.00938844,-0.04517220,-0.02890667,0.99851674,-5.21540451,-3.26070857,1.22594965,4,2.49838066,0.59536433,-1.18389726,3,Marker-3,1.36401880,0.08471584,0.15349077,3,Rigid Body 2-Marker 1,1.35946810,0.08479681,0.07400082,6,Rigid Body 2-Marker 2,1.47719324,0.08735365,0.13144451,9,Rigid Body 2-Marker 3
rigidbody,95,0.79166667,"Rigid Body 1",1,943,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,95,0.79166667,"Rigid Body 2",2,0,3,1.36394763,0.08483329,0.15374346,3,1.36075258,0.08507832,0.07631162,6,1.47692537,0.08731867,0.12966530,9,1.36401880,0.08471584,0.15349077,1.35946810,0.08479681,0.07400082,1.47719324,0.08735365,0.13144451,1,1,1,0.55843598,0.00000000,0.36208153,0.00183031
frame,96,0.80000000,1,2,1.40060151,0.08585257,0.12003246,0.00897078,-0.04366439,-0.02411686,0.99871486,-5.03405476,-2.71616864,1.14869189,4,2.49839759,0.59536046,-1.18389106,3,Marker-3,1.36395156,0.08463434,0.15343647,3,Rigid Body 2-Marker 1,1.35945272,0.08480259,0.07398076,6,Rigid Body 2-Marker 2,1.47713101,0.08726650,0.13137269,9,Rigid Body 2-Marker 3
rigidbody,96,0.80000000,"Rigid Body 1",1,944,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,96,0.80000000,"Rigid Body 2",2,0,3,1.36389685,0.08466864,0.15374087,3,1.36095273,0.08564389,0.07630485,6,1.47695470,0.08724519,0.13005161,9,1.36395156,0.08463434,0.15343647,1.35945272,0.08480259,0.07398076,1.47713101,0.08726650,0.13137269,1,1,1,0.55831915,0.00000000,0.36375123,0.00179307
frame,97,0.80833333,1,2,1.40063095,0.08595145,0.11995167,0.00793999,-0.04500388,-0.02623530,0.99861073,-5.18777943,-2.96254086,1.04534411,4,2.49838352,0.59536034,-1.18389416,3,Marker-3,1.36400747,0.08471009,0.15348689,3,Rigid Body 2-Marker 1,1.35945225,0.08480027,0.07404038,6,Rigid Body 2-Marker 2,1.47711873,0.08726185,0.13137473,9,Rigid Body 2-Marker 3
rigidbody,97,0.80833333,"Rigid Body 1",1,945,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,97,0.80833333,"Rigid Body 2",2,0,3,1.36401176,0.08498876,0.15375985,3,1.36086857,0.08562446,0.07632811,6,1.47701252,0.08724112,0.12976700,9,1.36400747,0.08471009,0.15348689,1.35945225,0.08480027,0.07404038,1.47711873,0.08726185,0.13137473,1,1,1,0.54432058,0.00000000,0.35396081,0.00179889
frame,98,0.81666667,1,2,1.40052962,0.08576552,0.11991988,0.00911789,-0.04532055,-0.02831882,0.99852943,-5.23068333,-3.19462776,1.19230521,4,2.49838305,0.59535557,-1.18392372,3,Marker-3,1.36395097,0.08463944,0.15343259,3,Rigid Body 2-Marker 1,1.35939360,0.08475932,0.07415792,6,Rigid Body 2-Marker 2,1.47714436,0.08728912,0.13139439,9,Rigid Body 2-Marker 3
rigidbody,98,0.81666667,"Rigid Body 1",1,946,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,98,0.81666667,"Rigid Body 2",2,0,3,1.36394262,0.08484008,0.15376405,3,1.36072981,0.08517219,0.07633328,6,1.47691631,0.08728429,0.12966226,9,1.36395097,0.08463944,0.15343259,1.35939360,0.08475932,0.07415792,1.47714436,0.08728912,0.13139439,1,1,1,0.57984096,0.00000000,0.34311521,0.00173029
frame,99,0.82500000,1,2,1.40060341,0.08568133,0.11994107,0.00905423,-0.04465066,-0.02684137,0.99860096,-5.15139294,-3.02657223,1.17514396,4,1.36390805,0.08459034,0.15340714,3,Rigid Body 2-Marker 1,1.35941648,0.08477332,0.07412820,6,Rigid Body 2-Marker 2,1.47710121,0.08723431,0.13135836,9,Rigid Body 2-Marker 3,2.49839926,0.59536213,-1.18392396,4,Marker-4
rigidbody,99,0.82500000,"Rigid Body 1",1,947,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,99,0.82500000,"Rigid Body 2",2,0,3,1.36396897,0.08466577,0.15373124,3,1.36086440,0.08522361,0.07629735,6,1.47697675,0.08715460,0.12979457,9,1.36390805,0.08459034,0.15340714,1.35941648,0.08477332,0.07412820,1.47710121,0.08723431,0.13135836,1,1,1,0.57470179,0.00000000,0.34794712,0.00170880
frame,100,0.83333333,1,2,1.40054822,0.08576236,0.11990199,0.00880811,-0.04515038,-0.02790182,0.99855167,-5.20954990,-3.14869523,1.15405273,4,2.49839592,0.59536302,-1.18389714,3,Marker-3,1.36396682,0.08466064,0.15344882,3,Rigid Body 2-Marker 1,1.35943365,0.08477747,0.07406114,6,Rigid Body 2-Marker 2,1.47712350,0.08726379,0.13137813,9,Rigid Body 2-Marker 3
rigidbody,100,0.83333333,"Rigid Body 1",1,948,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,100,0.83333333,"Rigid Body 2",2,0,3,1.36394691,0.08483540,0.15373066,3,1.36076570,0.08522694,0.07629886,6,1.47693193,0.08722475,0.12967642,9,1.36396682,0.08466064,0.15344882,1.35943365,0.08477747,0.07406114,1.47712350,0.08726379,0.13137813,1,1,1,0.55939645,0.00000000,0.35280520,0.00177094
frame,101,0.84166667,1,2,1.40051091,0.08571640,0.11990248,0.00940134,-0.04518292,-0.02873454,0.99852109,-5.21641636,-3.24091744,1.22655129,4,2.49839473,0.59536636,-1.18390536,3,Marker-3,1.36396968,0.08467098,0.15345564,3,Rigid Body 2-Marker 1,1.35943139,0.08478601,0.07406060,6,Rigid Body 2-Marker 2,1.47716880,0.08732510,0.13142443,9,Rigid Body 2-Marker 3
rigidbody,101,0.84166667,"Rigid Body 1",1,949,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,101,0.84166667,"Rigid Body 2",2,0,3,1.36391723,0.08479421,0.15373948,3,1.36072087,0.08506603,0.07630778,6,1.47689450,0.08728898,0.12966013,9,1.36396968,0.08467098,0.15345564,1.35943139,0.08478601,0.07406060,1.47716880,0.08732510,0.13142443,1,1,1,0.57088602,0.00000000,0.35620052,0.00178316
frame,102,0.85000000,1,2,1.40052056,0.08572438,0.11990026,0.00914877,-0.04515257,-0.02829012,0.99853760,-5.21144867,-3.19138122,1.19515479,4,2.49839258,0.59536272,-1.18389976,3,Marker-3,1.36395800,0.08465482,0.15344971,3,Rigid Body 2-Marker 1,1.35943758,0.08478762,0.07408091,6,Rigid Body 2-Marker 2,1.47713959,0.08728892,0.13139118,9,Rigid Body 2-Marker 3
rigidbody,102,0.85000000,"Rigid Body 1",1,950,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,102,0.85000000,"Rigid Body 2",2,0,3,1.36392248,0.08479438,0.15373221,3,1.36073530,0.08513101,0.07630040,6,1.47690392,0.08724776,0.12966812,9,1.36395800,0.08465482,0.15344971,1.35943758,0.08478762,0.07408091,1.47713959,0.08728892,0.13139118,1,1,1,0.56676161,0.00000000,0.35423297,0.00175957
frame,103,0.85833333,1,2,1.40058100,0.08585545,0.12000231,0.00914924,-0.04438019,-0.02372197,0.99869114,-5.11614847,-2.66921520,1.16904318,4,2.49839306,0.59537297,-1.18386710,3,Marker-3,1.36394978,0.08463663,0.15344027,3,Rigid Body 2-Marker 1,1.35942769,0.08480010,0.07410979,6,Rigid Body 2-Marker 2,1.47706366,0.08717515,0.13131841,9,Rigid Body 2-Marker 3
rigidbody,103,0.85833333,"Rigid Body 1",1,951,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,103,0.85833333,"Rigid Body 2",2,0,3,1.36392558,0.08463232,0.15376280,3,1.36086905,0.08567260,0.07633197,6,1.47694826,0.08726144,0.12991209,9,1.36394978,0.08463663,0.15344027,1.35942769,0.08480010,0.07410979,1.47706366,0.08717515,0.13131841,1,1,1,0.55037189,0.00000000,0.34542775,0.00173029
frame,104,0.86666667,1,2,1.40050900,0.08573546,0.11990953,0.00904601,-0.04532314,-0.02847016,0.99852562,-5.23097610,-3.21233153,1.18487799,4,1.36396086,0.08467157,0.15345848,3,Rigid Body 2-Marker 1,1.35941362,0.08477801,0.07411163,6,Rigid Body 2-Marker 2,1.47712469,0.08728179,0.13138591,9,Rigid Body 2-Marker 3,2.49838758,0.59536487,-1.18390751,4,Marker-4
rigidbody,104,0.86666667,"Rigid Body 1",1,952,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,104,0.86666667,"Rigid Body 2",2,0,3,1.36392188,0.08482561,0.15375392,3,1.36070919,0.08513329,0.07632305,6,1.47689581,0.08724749,0.12965158,9,1.36396086,0.08467157,0.15345848,1.35941362,0.08477801,0.07411163,1.47712469,0.08728179,0.13138591,1,1,1,0.56538123,0.00000000,0.34912372,0.00175534
frame,105,0.87500000,1,2,1.40046716,0.08567081,0.11990635,0.00948032,-0.04546171,-0.02908501,0.99849755,-5.24922657,-3.28029346,1.23837674,4,2.49840307,0.59538478,-1.18387270,3,Marker-3,1.36396217,0.08466119,0.15344870,3,Rigid Body 2-Marker 1,1.35940230,0.08475359,0.07415011,6,Rigid Body 2-Marker 2,1.47713745,0.08730235,0.13139850,9,Rigid Body 2-Marker 3
rigidbody,105,0.87500000,"Rigid Body 1",1,953,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,105,0.87500000,"Rigid Body 2",2,0,3,1.36389339,0.08476493,0.15376531,3,1.36065173,0.08498444,0.07633533,6,1.47685623,0.08726308,0.12961838,9,1.36396217,0.08466119,0.15344870,1.35940230,0.08475359,0.07415011,1.47713745,0.08730235,0.13139850,1,1,1,0.57323045,0.00000000,0.34370852,0.00174070
frame,106,0.88333333,1,2,1.40053976,0.08576433,0.12004674,0.00902756,-0.04387095,-0.02397118,0.99870884,-5.05771589,-2.69896197,1.15501511,4,2.49838901,0.59537214,-1.18387341,3,Marker-3,1.36394954,0.08464218,0.15343128,3,Rigid Body 2-Marker 1,1.35942698,0.08479155,0.07409680,6,Rigid Body 2-Marker 2,1.47707093,0.08719465,0.13131785,9,Rigid Body 2-Marker 3
rigidbody,106,0.88333333,"Rigid Body 1",1,954,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,106,0.88333333,"Rigid Body 2",2,0,3,1.36384928,0.08456663,0.15377010,3,1.36087275,0.08556563,0.07633562,6,1.47689700,0.08716074,0.13003443,9,1.36394954,0.08464218,0.15343128,1.35942698,0.08479155,0.07409680,1.47707093,0.08719465,0.13131785,1,1,1,0.55234647,0.00000000,0.34626377,0.00173398
frame,107,0.89166667,1,2,1.40047634,0.08567317,0.11988892,0.00999550,-0.04498974,-0.02873438,0.99852413,-5.19615221,-3.23804951,1.29402423,4,2.49839854,0.59537160,-1.18389118,3,Marker-3,1.36391568,0.08459814,0.15340389,3,Rigid Body 2-Marker 1,1.35939276,0.08476146,0.07405777,6,Rigid Body 2-Marker 2,1.47719634,0.08736824,0.13145283,9,Rigid Body 2-Marker 3
rigidbody,107,0.89166667,"Rigid Body 1",1,955,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,107,0.89166667,"Rigid Body 2",2,0,3,1.36387408,0.08470208,0.15371527,3,1.36069953,0.08498225,0.07628272,6,1.47685528,0.08733518,0.12966873,9,1.36391568,0.08459814,0.15340389,1.35939276,0.08476146,0.07405777,1.47719634,0.08736824,0.13145283,1,1,1,0.59552228,0.00000000,0.35793370,0.00176895
frame,108,0.90000000,1,2,1.40058529,0.08582828,0.11992502,0.00873011,-0.04506477,-0.02742231,0.99856943,-5.19878817,-3.09429097,1.14231622,4,2.49839759,0.59537989,-1.18390214,3,Marker-3,1.36398864,0.08469459,0.15347733,3,Rigid Body 2-Marker 1,1.35944867,0.08482309,0.07403252,6,Rigid Body 2-Marker 2,1.47714627,0.08730802,0.13141096,9,Rigid Body 2-Marker 3
rigidbody,108,0.90000000,"Rigid Body 1",1,956,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,108,0.90000000,"Rigid Body 2",2,0,3,1.36397719,0.08487691,0.15374553,3,1.36081135,0.08534115,0.07631351,6,1.47696733,0.08726679,0.12971596,9,1.36398864,0.08469459,0.15347733,1.35944867,0.08482309,0.07403252,1.47714627,0.08730802,0.13141096,1,1,1,0.55613732,0.00000000,0.35774064,0.00180125
frame,109,0.90833333,1,2,1.40050900,0.08571847,0.11990049,0.00944597,-0.04493273,-0.02800085,0.99855286,-5.18671131,-3.15697908,1.22699142,4,2.49839830,0.59538686,-1.18387282,3,Marker-3,1.36389208,0.08458308,0.15339851,3,Rigid Body 2-Marker 1,1.35940254,0.08477357,0.07412446,6,Rigid Body 2-Marker 2,1.47715151,0.08730887,0.13140512,9,Rigid Body 2-Marker 3
rigidbody,109,0.90833333,"Rigid Body 1",1,957,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,109,0.90833333,"Rigid Body 2",2,0,3,1.36389792,0.08474535,0.15371716,3,1.36074150,0.08513055,0.07628432,6,1.47688746,0.08727951,0.12969995,9,1.36389208,0.08458308,0.15339851,1.35940254,0.08477357,0.07412446,1.47715151,0.08730887,0.13140512,1,1,1,0.59341705,0.00000000,0.35290486,0.00171545
frame,110,0.91666667,1,2,1.40058434,0.08580063,0.12005907,0.00926730,-0.04341881,-0.02365967,0.99873370,-5.00602007,-2.66261435,1.17968333,4,2.49839568,0.59538132,-1.18386853,3,Marker-3,1.36391342,0.08460749,0.15341790,3,Rigid Body 2-Marker 1,1.35943854,0.08481961,0.07404874,6,Rigid Body 2-Marker 2,1.47712898,0.08728919,0.13139166,9,Rigid Body 2-Marker 3
rigidbody,110,0.91666667,"Rigid Body 1",1,958,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,110,0.91666667,"Rigid Body 2",2,0,3,1.36386478,0.08456300,0.15374927,3,1.36095595,0.08561265,0.07631288,6,1.47693217,0.08722624,0.13011500,9,1.36391342,0.08460749,0.15341790,1.35943854,0.08481961,0.07404874,1.47712898,0.08728919,0.13139166,1,1,1,0.57283819,0.00000000,0.35930938,0.00175057
frame,111,0.92500000,1,2,1.40060091,0.08570219,0.12001334,0.00932373,-0.04404422,-0.02521687,0.99866772,-5.08019924,-2.83989525,1.19582462,4,2.49838829,0.59537315,-1.18387651,3,Marker-3,1.36390102,0.08458947,0.15340167,3,Rigid Body 2-Marker 1,1.35942650,0.08478956,0.07417865,6,Rigid Body 2-Marker 2,1.47708797,0.08723192,0.13135010,9,Rigid Body 2-Marker 3
rigidbody,111,0.92500000,"Rigid Body 1",1,959,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,111,0.92500000,"Rigid Body 2",2,0,3,1.36392570,0.08456004,0.15375516,3,1.36091542,0.08537137,0.07631977,6,1.47696149,0.08717516,0.12996505,9,1.36390102,0.08458947,0.15340167,1.35942650,0.08478956,0.07417865,1.47708797,0.08723192,0.13135010,1,1,1,0.57616639,0.00000000,0.34251010,0.00167611
frame,112,0.93333333,1,2,1.40052021,0.08574270,0.11990695,0.00898806,-0.04525790,-0.02841144,0.99853081,-5.22321081,-3.20598650,1.17771459,4,2.49839664,0.59537745,-1.18386579,3,Marker-3,1.36397016,0.08467978,0.15346731,3,Rigid Body 2-Marker 1,1.35943484,0.08478301,0.07408844,6,Rigid Body 2-Marker 2,1.47712803,0.08728031,0.13138357,9,Rigid Body 2-Marker 3
rigidbody,112,0.93333333,"Rigid Body 1",1,960,3,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,0.00000000,0.00000000,-0.00000000,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000
rigidbody,112,0.93333333,"Rigid Body 2",2,0,3,1.36392820,0.08483376,0.15374604,3,1.36072648,0.08514951,0.07631473,6,1.47690582,0.08724485,0.12966001,9,1.36397016,0.08467978,0.15346731,1.35943484,0.08478301,0.07408844,1.47712803,0.08728031,0.13138357,1,1,1,0.56051314,0.00000000,0.35284930,0.00176472
